SRR3189679	SRR3189680	SRR3189681	SRR3189682	SRR3189683	SRR3189684	SRR3189685	SRR3189686	SRR3189687	SRR3189688	SRR3189689	SRR3189690	SRR3189691	SRR3189692	SRR3189693	SRR3189694	SRR3189695	SRR3189696	SRR3189697
48.431020365816714	49.3545640177392	53.19681669229506	40.66411240458678	7.616403754327122	27.82008437449499	38.60963228575736	51.43253527346901	57.1423982507754	63.925659939669664	34.9457778619905	75.9659647062265	84.87792100279388	12.353042567003385	32.908411811654084	59.67490401153583	59.07915005179509	42.636332291279516	51.99096654928165
5.582940442323613	5.154211051709208	4.77687657263875	4.831648599793565	6.902453935284258	4.636734476526598	5.778121652984231	4.932045776924084	6.083372985627605	6.157973522959114	4.154697549214743	6.111809562201826	7.264857754742341	7.1643840164127015	5.555503970107164	6.183720916924607	5.692547739473767	5.2664238396993	6.480227901201776
4.6935627246155285	4.144485799618197	4.760167593936508	5.302693077522376	6.0264824045765	6.239102299196348	5.404318829624354	5.3215128404336864	5.549306860575539	7.203087511387073	4.860326897125695	5.594802432958647	7.351887025156118	6.121346458008784	5.407957700921415	5.529396163989134	4.998851587271726	5.696907640555429	6.628920561536715
37.760347714403956	47.18350665457968	39.05285424406556	33.176237698667386	34.574038630311826	55.05014804562654	47.460107648181676	38.71340930116605	29.651411416005562	28.266986910659064	44.67112478957722	28.521270328286466	23.199723305727517	40.96389410952854	53.55312533514952	34.242618847808416	37.45267908307913	42.91345171860807	27.44446074317662
12.094257276958091	10.670385511884774	10.884764194769248	14.18231508629599	8.011306565235502	11.012361721044659	11.960914687847477	14.197759981032773	20.25651241550405	15.921981892485976	16.133660820616385	15.007364847661428	19.197161148760113	7.323834159327192	12.841483389642228	13.336714458605272	12.40441429961265	14.717708656354475	17.814345522954802
0.6121536973111906	1.2587012828261603	0.6241910315507794	1.1470432822161738	2.4798291659397598	3.2182633191993832	0.789613583410732	0.37813146365290395	1.9096395705023088	0.9569545873788271	0.4828660766472197	1.0365299938829367	1.6777228319229673	1.688441488461629	1.0977338512631045	0.8006095927396306	0.6402245171817915	0.370053474102063	0.458395191220965
2.917719366252647	2.365185305751258	2.1056294423688056	2.413962150858865	3.1504724667939588	3.3784574784318284	2.6356468518313974	1.6198042930867445	1.076760639587221	2.8738797533276323	1.510866161676712	1.660220651544413	2.545270339765886	1.6194294469473638	0.9682847588840737	2.9148190004023644	1.4832640404595316	1.5602713747631802	0.7021696037144971
3.9757958134698734	4.326218857212872	4.51583271077282	3.7013083494294543	10.232047150911871	5.3140198272357795	4.39197078791516	4.611288350943172	3.6178135326439964	4.6905555550561875	3.730177173530522	4.959419047447194	5.4864369963610775	6.749523858123401	3.939278660393686	4.803703842605575	4.634307186813875	4.469079384790968	4.5116900834582365
7.7374950630169295	9.231681873573546	8.833508112034808	9.505966822152823	7.567963080723408	6.982675254245295	6.60470042404623	7.043175256978119	6.785242784218179	6.24301978900855	9.886581060286733	10.89551569438579	7.339771817312952	8.782364319813889	7.39479489545035	7.920619788477795	8.351567379961097	7.150286222602852	7.096265308057417
5.707785488468774	6.5045735502157935	6.93498387457494	5.3794566302831415	8.90551409821211	11.729703769579203	9.821128103427943	6.7094097490344895	5.898648261046284	6.427215310855319	9.041909994335702	8.259571328831518	7.158494546403181	9.047701295948704	9.393823380854819	6.908617771328011	7.740291513882708	8.180455316384231	5.472482871402117
2.699007660523978	2.4888342829711907	2.18068094619644	2.5618515394082424	4.363383596279468	4.034862997574422	4.288480596256348	2.191442659946238	3.6928957653619605	2.0843206371151934	1.9807614853928603	3.1968628003253725	4.656744057168109	8.432413923060627	7.1716909970535685	1.5736933293227873	2.6992978838508437	1.9620628299495535	2.813029360900765
18.317193284050582	21.360375689754306	16.43900790823659	15.707525349738576	10.789289941675756	23.001986353578666	25.495203642591157	24.62858751634308	20.810740582835834	17.147969846963548	33.602075097629836	17.934332157580315	16.503105306022086	14.248807983417635	29.25926182894113	24.191122244118706	23.126497930906698	29.4689914224179	26.249280377794282
7.332936658200543	6.42086034836602	8.234459794723412	10.77803194264673	2.3690644492644513	2.8063389494931386	9.387510472981798	7.927511468966781	11.631939634795296	6.4822855821146455	17.611802505326025	9.906981248095107	11.628852888000656	8.360092639156289	13.841644317203691	5.027692183761415	12.53384107764243	8.307987202819032	10.881697937252223
0.6204383860784485	0.3988457742259527	0.5306037183549128	1.3360990867268356	0.07553235662558486	1.0859854471558523	0.473474540898967	0.03367995078795199	0.467923351895608	1.1761130553447798	2.832870059120054	1.1828571444381604	0.6153929164008114	0.8226569751472527	0.05026406735185754	0.06219031607641433	2.9128374949063547	2.335985505340371	0.7883963627592037
16.48961280167753	14.755022720629743	17.507910074950342	15.678813624723327	35.14985356995244	12.519531523132347	14.248807983417635	17.08912292987881	13.980554820089763	20.72040281414762	11.692346937760608	18.096728818344445	19.54690213510358	30.260702375583335	14.50303508443156	19.03070864034227	17.00546190935715	17.516450258841772	18.994292782305127
7.480145578549747	8.740240258058778	9.265295904631087	6.82587394568087	7.048089324505005	11.125332915386263	10.401165006027632	8.562746913177106	7.1514499127221995	4.632056708044637	10.213788755309611	4.473108166028872	4.94542081095571	7.220744864099707	11.528164960493328	7.926167465346861	6.8204421028145275	10.627139872010218	6.939786445316812
1.067142038706184	1.0008398569494061	1.0903984478796949	1.1463047623850722	3.1146375172319134	2.577184154428306	2.964006990951322	1.3426572560287653	2.8856167301676408	1.5705159053576834	1.67206678783484	2.865775141761568	1.1542667516295793	3.436899921618606	2.32709707894253	1.8691164584389952	1.8008323021418935	2.307619933309062	2.2791075183675362
9.544496361764665	8.201948336740537	10.323273206856324	9.52605233818079	10.43902048321055	6.474914152290871	7.476323937549015	9.865208846291896	10.31564965445225	12.735630167778034	7.326369634063573	14.453329222031837	13.319702544443217	9.666340317085375	6.425058151002349	9.657440790826891	10.598734921935518	8.67555187711111	10.601691478249887
18.843464991394903	18.806329374107914	21.659895210520325	13.6893784105053	6.28097701721462	6.882754611754436	13.903650409126197	14.44352163269063	11.323654518079046	10.019017787432816	15.780865159220317	10.459050979610868	8.415903416585412	14.2643822996439	12.777825710180151	14.816700314356812	14.289301250342074	15.253584927371485	19.59452235965707
0.6788766170434819	2.6971379382268696	1.3697900098501472	1.135172676984698	4.278698863525561	6.479242726459653	5.457803894469169	2.1383834581340815	3.7816803855501364	1.506889897990176	2.237379329335873	3.0954633072766264	2.946439814002196	6.083372985627605	6.972563031028836	0.9696199782537324	3.0192632383978397	1.0520781104894363	1.6460380237488308
5.794434399134023	5.4570396725434644	4.549658071545687	4.7393263944687485	5.87435980720653	3.995018849958247	3.7239088236222413	4.1838007845242124	3.8300443809855813	5.073294142135776	4.1166231404737745	5.392890304519497	3.832383389258782	6.078788816513233	4.019893187015538	7.8376304757925555	5.987236441064083	5.459337963645083	4.736827192265002
7.383481340732397	5.1360051982053765	5.866439020488887	5.136727099156965	5.789331308605266	5.826117445332474	4.967556144967196	5.521886397432061	6.073213011864895	7.686666732574871	5.37260251783267	5.231539995989466	4.008542129725875	4.8942966676547055	4.3744555206268	6.157069766120902	6.814332500959731	5.427898421167228	4.667387429512977
16.238078135496494	20.842977503619796	11.362201397083323	12.763590758679683	20.097787292273146	28.86596561214401	27.996277173962184	18.646186906359485	9.311807532785167	11.82853611806189	36.97648180895632	10.232047150911871	9.786128880841586	26.980128560341576	32.122733259238174	12.895517214859659	16.179666838564017	22.553560092290766	12.552587645911373
1.9371593508715568	1.735489257106241	1.7457259142693209	1.4820327915939346	3.589178447736081	3.453383423202852	4.358941951331934	2.4891389165137734	4.290792052639364	2.1871311208035595	2.7786294394539346	3.0286075937625743	3.5848837203948465	4.136589448229483	4.19470897033473	1.7235930919368199	2.1049316997520706	1.8214518283740129	1.8318020297629674
46.60172328302561	40.724974103191364	41.38956521697891	49.05032032605559	27.28979829021002	41.7800328830381	47.27601734086652	44.43311813208547	46.20906701552405	42.504179489612326	48.543004900974324	27.69199413624953	38.82904337716031	33.176237698667386	48.431020365816714	40.96389410952854	36.932447610596675	54.78935433816034	48.84757475354713
19.012520724987723	19.39233530875054	28.64417492537016	19.75804192303288	33.3233931105247	11.34721034141813	18.03785212347743	18.448858819782064	15.640235918221128	24.257505524402386	8.468726233542332	19.039569496944686	10.029479572808011	36.51986162583736	15.689745840637546	26.84313697502895	25.53496049005071	24.287926313565066	28.844003075716284
5.38693886551564	4.807311365490645	6.468585818084428	7.182067485004572	3.3935452037814993	4.834879548647366	4.758219178564319	5.377937491515077	7.177076729903002	4.554125260391516	6.723753083469505	3.9221714025093375	2.176169706407539	3.238848550859915	4.593977557283831	3.9085832620375243	5.285079419366433	4.1196632160838895	4.693000623890302
27.146454273399996	24.46348993458273	22.47442615613394	27.777232651754936	17.566904061875732	20.524138001433933	24.14592914016064	31.53378978008155	30.66148112818212	19.517356019502646	30.930993139216316	15.304047778372116	13.198030319193446	20.567180846883804	27.00068858245999	23.414064775802647	25.109712256412696	28.57113665260502	25.927848971805638
49.6894157237016	46.908188220090295	47.721232004953734	40.52429635806193	31.946191544686208	52.61979194620805	62.725338199813024	34.61597488045887	56.62875593827213	34.41744784671974	27.041137188158096	50.612198363525685	33.972104801879134	45.834816021795625	65.31790308239431	47.55294221052919	48.543004900974324	43.33502453170483	28.17341982269474
24.734292366295612	14.660027090355419	17.689628992308805	30.66148112818212	13.514546474761243	14.665176323152107	15.460784927217599	17.053304872922745	26.048005213919843	20.22390413428186	16.094235046893882	11.108969310776684	11.591004716294954	12.484639222864253	13.028441725032895	13.536727598261983	13.6893784105053	15.561728188893913	14.528261728408761
8.506219670517282	7.90586928585639	7.766004533056018	9.91605239640376	7.790162873801879	14.783946256064958	9.311807532785167	9.875468406858236	9.979199007980242	9.072961184727415	11.359423493555623	9.389738806954263	10.354562959016626	7.1995760743126045	10.038469592576552	7.755509118255336	7.615056261376431	8.0664763840263	7.517540929533992
1.3191516716305534	1.2878132338180148	1.8324871394517674	1.4645231509442205	2.79518013381123	2.4285541907150368	3.145698902984255	1.67206678783484	2.641739040497157	1.222682587386947	1.6945289243292156	2.4652491887435746	3.2116488323469947	4.012294854533369	3.1048457271352166	1.6996647794989355	1.0625658339687492	1.9145282069946794	1.0416933605686962
7.059083948757306	7.156120807187068	6.680452795972087	5.95423769724767	8.934380911502487	9.353811051564668	7.612393544990856	6.801638406547092	6.851624510359839	9.307154663192971	4.954588896310345	8.90551409821211	5.625595802107743	7.309208392559766	7.237757335084293	8.432413923060627	7.141474848337715	8.28125143929017	8.958745952200434
9.472753784104455	11.664355650880031	11.550710787338124	8.055682048758914	13.855587397003386	7.317220637840023	9.030635984402478	9.621248011539477	13.236163709562025	14.18231508629599	9.534935694901806	17.299375842115488	9.283625093814864	17.147969846963548	9.096684631099468	8.112330848134674	14.800061686125566	8.89646459183607	9.036078642137285
5.630326580884209	6.96493467821278	6.828125084409326	7.648879891562153	7.354427536312032	12.323728409627028	10.89551569438579	8.598338999778678	11.69900817201967	6.452510926484766	14.283653874781761	9.770227258035975	11.439007363938188	6.86382630053895	13.256585528801072	6.14853257014926	8.461524013156561	6.95194589300071	8.381149568813116
28.59558132731256	24.71827769786755	22.640557909119877	17.982753133982524	9.760963752384079	17.982753133982524	28.42693894321247	17.9006142487689	48.543004900974324	11.167753584548331	9.988795411161838	25.04392353177188	34.49296718380056	12.507541940830755	23.397410171359077	12.188037504845479	13.571233343826993	7.987586894700276	15.66237711687108
1.8333328285010189	1.5501694098994778	1.390412060781884	1.6030438843178985	0.882985309831551	0.6250056738070118	1.033483926982774	1.69003718965729	1.9670623674390084	2.8558599081307716	1.6201647130264645	2.978859931590682	4.247020769923834	2.848996694144073	1.99936245355866	2.2694153735311575	2.7529763607941793	2.446112926012454	2.5040044904432097
7.103210827926867	5.4353879693071026	7.252956655294503	9.307154663192971	6.497131404887482	4.6132543757800875	5.247131673700593	6.149553031148021	8.167581647521192	8.160848891349339	4.442185537465993	4.72241633085329	4.890849822049293	6.189562152362525	5.119295150003126	5.2664238396993	6.50033380905666	5.199879356894853	5.340941842046475
9.979199007980242	8.452729333825697	9.33125050967087	10.695516006411237	14.635144605659294	16.8207124871068	9.774648368430533	9.408629572202308	8.99431925092272	9.434462640252436	9.417386169125066	8.79195970428288	9.754505889293343	10.959947618069872	10.38258969500421	8.868223340780913	9.735905246783156	8.348266199668089	7.387496913230779
3.784546680125933	3.707188683140286	3.354648226850036	3.611653249170376	4.921066473091929	4.985292213575844	5.637751348107795	3.5861673952880406	5.752151793465652	3.6186742165902657	3.7658035820799887	4.481186237229066	4.589956032076612	5.683171189604276	5.205939617327836	3.322538782776398	3.85266003652292	3.504286872237659	3.2224893076674577
6.187554782867323	6.29771540796405	6.157069766120902	5.863790622558257	5.675890356399653	4.635500710431382	5.109341985064372	6.533884207504443	6.998913462452769	6.567315485097261	6.2878143027946685	8.533220637570965	6.515334809835405	6.689467785422316	5.029194477755799	7.185845218657374	6.539917423746047	6.25912147169655	6.223513175782732
78.94061214204751	75.3508188899063	70.40876121386346	72.57705047508561	58.763162458016545	49.05032032605559	63.57559186630745	61.09075661549785	67.20631859208746	83.17118502039972	50.299350763906986	128.56111772585422	100.61046002763386	68.53173258384408	62.940349758482206	71.18202381532734	75.65756582959362	59.07915005179509	70.15718365910799
12.212387757618975	20.800401140931744	13.12250074581085	12.163214623071896	26.865216098972176	33.74795338829969	27.244162731211834	14.229070133036071	9.26149625642471	6.6586439049130135	23.325246043326295	5.076715147589703	5.497795135612659	30.093333218470754	30.49537298525916	13.386791868384947	9.347717048033605	17.268464257971967	4.180662507633076
12.266191527564848	16.841200322816537	12.862051318976926	11.206785453233445	21.076143310220015	27.12147145739526	19.239516228945277	15.074690052111496	10.213788755309611	16.211625767745915	21.174617683769245	17.306600983274603	16.9568560093861	22.033013338166363	23.24225821714792	17.68153967348754	17.791209928492464	20.3543909399555	15.857726265119615
11.034907271390125	11.156226831726926	10.604867996576825	7.741690466656682	8.767632873881292	10.644507570783663	8.560791709723594	5.423965692532311	4.714389036430049	3.5020847666767887	7.444146257439094	7.147899552945424	5.877097707118815	10.29094279062531	13.523628070962515	4.0101914152583795	3.953191293459679	3.6095653502443885	4.578414002658512
7.516249234694806	8.049669409917069	8.742168625177396	9.449324855563985	12.195125484254795	9.118468417839917	8.655183213099823	7.661689841620822	6.556581867988306	7.038397671870909	9.438590937899175	7.575892085501339	7.673150502971956	11.220597730301993	9.951102534750028	7.12474628149406	7.074228333345258	8.326398558461573	7.5653350702432425
2.764536981232217	3.3676634972878636	3.2867320513094045	2.1334631252393166	1.9665975558943642	1.5538037294690596	2.8597566210462118	2.5318177687876493	2.8714985363229273	2.4452293213142817	2.6635733488780993	3.300863182725739	7.084229365869496	3.1926294957889954	2.9319895186678213	2.6250389900137936	4.297307594970985	2.8808662566414354	3.3424094427939366
26.84313697502895	28.54662959933353	31.881821362229886	27.53338887962626	42.84582943004837	20.503581395148753	28.86596561214401	23.355532427771802	20.373755949816157	24.647509986399875	15.910324818470475	21.40957043165241	13.707186778053531	39.22673139285408	25.5552535917937	29.70481421012814	26.72904119524883	30.342271320009814	28.196821847410003
5.765399261347884	4.454281451110716	7.017985930574474	6.943931984478912	4.907926755382432	4.386405292377578	4.704918021546178	3.743988954347686	7.554301541809678	7.866951085725691	4.671022559222934	4.358941951331934	4.269649453405121	5.464803774758488	4.000508943863553	4.265430948948132	4.321895917264	4.167185231243633	4.190977844114958
11.593800221298528	8.912834445902792	12.635755778356046	11.25982335986466	6.124412487389009	6.723753083469505	8.14717281368687	9.019450361810785	7.865494377747872	9.841006819284015	11.838461105944141	9.412934404424622	3.9507749688529934	6.346814247479866	6.678108612339065	6.771605099936902	9.010006127486367	6.858049513232731	5.949968736228724
15.910324818470475	16.179666838564017	15.513683824064543	14.473298306346804	23.31035214452053	13.052150851792074	13.178687315920184	13.266403051653375	13.110332397631197	13.611230981640547	11.473552435576693	13.969035845827877	9.00038653984961	18.385067398250357	13.870105288031587	12.964288765607359	14.2780064992214	12.698394463680092	12.675986665836493
13.64624044105065	14.986331323041739	10.676058931365564	14.996733219654335	10.043571951759633	13.47541349996958	14.468381838365035	16.983765782019354	13.523628070962515	10.043571951759633	25.24607659780783	9.72498255888859	10.758758772880046	11.556731033166725	17.77442238233968	14.010341457537052	12.717217826851225	14.55344242429889	13.466228968667435
11.500356380243135	8.564724207091583	10.772139103793798	12.899531518419819	16.732179739553786	8.764183685290009	8.650171687598323	9.211860930390486	11.845308004797824	10.692912680899251	7.117680420512575	6.3613443220009085	5.337112830376013	9.929943516152207	6.619141769671619	8.576508747384059	7.644927606624691	8.786099292384977	8.901969489066174
28.018886598964833	23.48265156682406	36.41992520698757	35.90873257246623	6.854329529885043	6.8555788011818395	12.345085315963123	15.098605530894552	16.759973093279296	19.826901971267272	11.628852888000656	17.603889208943965	10.374879413697418	10.578962632491084	10.736858646811106	19.17911056496641	20.1714821559339	16.290679827637682	19.5577724473438
5.733435770652119	6.114586171798619	7.279131951284682	6.0605122973314876	4.940698897035123	6.257126590830348	6.480227901201776	6.753894806981499	7.508249207960598	6.3528731634905355	6.235898918395842	7.417692479539113	8.73450698409736	4.8181557897753935	6.329745014216794	6.943931984478912	6.74717832911894	6.761424079892074	6.5318975089947795
15.041413782497624	21.334937864939825	15.427366102423587	12.174031074442928	8.744024012140603	21.322968400551602	22.21742755874868	14.309475215037727	10.746693495709522	13.156402455806065	16.026286044068947	18.156903394119247	15.150895259049651	13.266403051653375	26.82072717020251	17.846613995919494	19.612810167313377	20.324347329015566	11.898510900884624
5.085726302745545	5.363111771073744	8.643340280800185	5.271831969180162	1.2341770380708046	0.7450697639863366	0.756727576147699	0.7816231898206296	0.04635835972417437	0.058367917476556674	0.43368931270868377	0.06048005710517845	1.1495898693422286	0.9950725275921114	1.0090087114462456	0.5924449056324181	1.7833369984798504	2.3855218183110014	1.6326344005121394
6.16942392676608	6.6554812989203835	7.158494546403181	8.186010257886137	9.251294947226796	8.297596825328016	4.9959469436243085	6.958999664079727	5.603910137497313	5.864615793549229	8.634386510705607	6.675732445191308	5.074664709144759	9.402163481029163	6.396373486753115	6.154301941400129	6.334564533588337	5.881663577489137	5.483262529887911
7.163214045518221	6.870882245508595	6.340102422640623	7.017985930574474	6.141317026516178	9.180791750713803	7.293704546909217	6.920404452596391	6.45964926008381	7.673150502971956	8.46696818393287	8.078173542903434	7.589134774788693	6.793523570583503	8.403378908148653	7.751498601516292	8.073520684720435	7.107960476904964	6.694930993214595
4.629737488981982	4.036392749972485	5.207349176684964	6.141317026516178	1.8579450144918923	0.8744546708967592	3.7234654055315253	5.057046985264445	3.980281673132155	7.48996471528144	3.9572379247266705	6.016428387248866	5.270392723812208	3.7706134181259543	3.8007161039587305	6.180855779363039	4.671022559222934	3.7296582379705194	4.670421652499922
2.237112149180948	2.591140195112669	2.7158580217314543	2.3846774252129546	4.025525824443988	4.72241633085329	2.8193569828530394	2.7603327933940087	2.334121819954294	1.3473002181368612	2.501686957458764	2.9527376245847075	2.7344695158941206	3.7107150336840222	3.6324641251568868	2.392835573080984	2.6531298634279357	2.8430243852072454	2.3176778176842654
9.825388315865958	13.06512728978242	14.081250441940869	10.897878693832897	7.981769705985494	9.834076321626071	11.408268305316028	12.126773644386596	11.293249838054594	10.530243962200991	11.547658862699896	15.432878966439938	9.639007354364622	11.547658862699896	13.345410021966316	14.92187834289119	13.601779887545998	13.301863205258439	15.080338005927931
17.94237307807406	15.92779784986329	13.903650409126197	15.651324616621977	6.401335555277833	12.06400126958934	13.310082187477656	10.804808347867944	7.740291513882708	10.471696061912821	7.884628599535085	11.250880281831147	3.2097451580574994	5.674267196528074	13.214475141019411	11.04655945941273	11.512411959687746	12.494836428696463	6.5575840009023425
3.512509157750396	3.6246501584554323	4.501561408404673	4.422045961347876	2.868563183350772	2.90012588501634	2.771813738853537	2.898678984322567	3.815678821119794	5.023645937444728	3.250936579075039	3.632910365708861	4.7285905955961915	3.6186742165902657	3.981284774676487	1.5288327939436506	2.5207925734891976	1.0698029366936255	2.327647019004056
3.2528531974994643	3.3325453330722716	4.21784960327862	4.64553156655497	0.5754579000644767	0.6611206585414935	0.9756665821015316	0.8141102826784732	0.9879462100441609	1.5208423680597551	1.3369696215989424	1.9747805377287015	3.030076316850941	1.6057999543821664	1.9204948049841701	1.0631352758517423	2.111069087022025	1.0719088500667702	2.5987863773305984
24.191122244118706	22.737497116510408	21.80656924019355	24.993321964513967	20.567180846883804	28.69497463691267	24.38286590160509	24.005366572040128	22.3572768113759	21.02966123240688	33.25378288385387	17.37815605529424	20.424734335294087	19.77761639768526	27.973667748959908	19.62173757117686	18.448858819782064	23.691736532165294	18.576812089445177
